Cycle,meanVh,meanVs,netOutflow
69,0.586008857650914,0.4860586861746696,0.015061786372160768
70,0.5848867207232343,0.4846656309425517,0.025712359705323762
71,0.5906146246243292,0.49177642669459487,0.014129268157614172
72,0.5868684822940502,0.4871258505975357,0.025082037856184736
73,0.5838738748212394,0.4841769906638344,0.021272595527849436
74,0.5819999413827861,0.4826239987694855,0.01843828007310322
75,0.5794627988054091,0.47948367222126204,0.016831911994952986
76,0.5813117214346317,0.4817721604086797,0.02009734655746992
77,0.5783186595855727,0.47806752367724054,0.02284944064863692
78,0.5774644223137788,0.4785597982035104,0.021767848893133823
79,0.5734091468697717,0.4743340522818289,0.020359453907921765
80,0.5729557634462934,0.47377537122894864,0.013446520271870155
81,0.567533227744735,0.4670934596321956,0.02429890135780638
82,0.5649069211974757,0.4638571972744104,0.01958573138342773
83,0.5618482407980046,0.46008814287682315,0.020810438883358318
84,0.5576812871117797,0.4565612273806945,0.019730636278305957
85,0.5541496719890528,0.45222223711930126,0.01818946538183719
86,0.5492047627710224,0.4461468545549705,0.02160878612629391
87,0.5491982666785677,0.44695457458505267,0.025709554899143783
88,0.5421547534412673,0.43831356350010564,0.019368194462322075
89,0.5402138880709176,0.4359325018602077,0.01890760051855711
90,0.5392349966256433,0.4347315937984664,0.021116869943791028
91,0.5400238844959654,0.4356994046909179,0.020449002772749303
92,0.5384108756443058,0.4337205587801325,0.014791561914622997
93,0.5352936446891027,0.4298963269897294,0.018408627131639654
94,0.5301968137742286,0.42364351380548676,0.024145939738292654
95,0.5294609428772667,0.423589655024647,0.01689855877338009
96,0.5317117780914057,0.4263469281619772,0.022012509737855013
97,0.5302387061115048,0.42454241498659817,0.022762838052662493
98,0.5242955025254985,0.41726199059372715,0.021868062436625813
99,0.5253955375039242,0.4186095334423013,0.015640262863995613
100,0.5258051566598595,0.41911131690831926,0.020009043406002236
